distance_km,avg_speed_kmh,vehicle_load_kg,engine_size,vehicle_age,fuel_consumption_liters
704,64,28266,5.0,40,137.98986666666667
699,43,28854,5.0,40,117.43699285714285
772,48,20706,5.8,40,151.31843333333333
337,42,14726,4.9,40,49.541106250000006
249,69,20876,4.9,40,36.60455625
818,59,18034,5.0,40,148.00136923076926
824,49,24058,5.0,40,138.4378857142857
453,59,9548,4.9,40,66.59383125000001
829,79,19263,4.9,40,121.86818124999999
762,42,6552,4.9,40,105.42942352941176
625,50,11014,4.9,40,91.87890625
746,54,18106,4.9,40,109.6666625
501,67,22776,4.9,40,62.02116315789474
780,74,20396,5.0,40,114.66487500000001
548,46,21243,4.9,40,107.41256666666666
248,72,13572,5.8,40,58.332080000000005
273,77,26722,4.9,40,49.39410000000001
460,58,5648,5.8,40,98.36054545454546
555,68,17533,5.0,40,100.41657692307693
781,41,27778,5.0,40,131.21357857142857
801,58,9660,4.9,40,125.60214
459,48,16609,4.9,40,83.04722307692309
837,45,5820,4.9,40,123.04423125000001
494,56,21855,4.9,40,72.6210875
840,41,29438,5.0,40,141.126
512,78,20920,5.0,40,92.63655384615386
811,45,21505,5.8,40,158.96275833333334
381,53,26829,5.8,40,81.46819090909091
885,65,21290,4.9,40,148.68632142857143
563,57,12695,5.8,40,120.38475454545454
387,45,9876,4.9,40,65.01876428571428
768,51,24179,5.8,40,164.21934545454548
742,77,9216,5.0,40,145.43818333333334
795,61,23570,5.0,40,133.56567857142855
863,53,7134,5.0,40,169.1551916666667
747,52,7177,5.0,40,125.5013357142857
607,48,23683,4.9,40,89.23279375
817,71,27365,4.9,40,120.10410625
613,49,22767,5.8,40,131.07611818181817
541,66,16693,4.9,40,79.53038125
419,53,9142,5.8,40,89.59362727272728
362,48,23352,4.9,40,53.2162625
419,48,16854,5.0,40,75.80999230769231
469,65,28028,4.9,40,91.92790833333335
831,71,7472,4.9,40,150.35346923076924
599,80,26878,5.8,40,128.08253636363636
381,74,20300,5.0,40,68.93462307692307
817,65,18018,5.0,40,137.26183571428572
404,80,17398,4.9,40,73.09603076923078
781,42,27290,4.9,40,114.81188125
755,69,8110,5.0,40,136.6027307692308
427,68,13326,5.8,40,100.43467000000001
895,59,18606,1.5,40,80.96651923076924
818,43,13801,1.5,40,71.25991851851852
795,53,16226,1.5,40,62.330650000000006
449,78,27955,2.3,40,52.804645
640,60,8774,3.8,40,83.63022222222222
732,46,26039,2.3,40,86.08686
395,45,5258,3.8,40,51.61552777777778
889,79,11868,5.0,40,123.00099411764705
718,45,11817,5.0,40,99.34163529411764
269,64,10744,5.8,40,48.67037692307693
838,43,17092,5.0,40,115.94469411764707
598,76,25326,3.8,40,78.14198888888889
871,64,21621,3.8,40,113.81550555555556
402,57,8355,2.3,40,47.277210000000004
347,73,12904,3.8,40,45.34326111111111
671,64,27985,2.3,40,78.912955
854,61,27090,3.8,40,111.59407777777778
398,53,6158,5.0,40,55.06681176470588
625,76,5594,2.3,40,63.91576086956522
865,50,23134,2.3,40,88.45941304347826
691,66,21786,2.3,40,85.54216315789473
341,65,25222,2.3,40,42.214005263157894
512,74,15427,5.0,40,70.83971764705882
364,55,23924,2.3,40,42.80822
513,79,27262,2.8,40,70.97807647058823
220,59,15494,2.3,40,25.8731
281,54,12490,2.8,40,36.718894444444445
780,53,19760,2.3,40,76.44324999999999
330,47,10534,2.8,40,43.121833333333335
798,63,10286,2.0,40,85.31708181818182
504,72,6613,2.3,40,43.90586666666667
570,55,17772,2.3,40,53.627880000000005
583,66,27963,2.8,40,85.70464375
644,67,10651,2.8,40,89.10308235294119
624,53,25063,2.3,40,63.81349565217391
360,48,8552,2.8,40,47.042
377,52,16870,2.3,40,38.55398695652174
828,61,28622,2.3,40,77.901552
689,69,21061,2.8,40,90.03316111111111
526,71,9996,2.8,40,77.3252875
797,55,6464,2.8,40,124.97491333333333
488,64,11282,2.3,40,57.391239999999996
792,62,26266,2.8,40,124.19087999999999
863,76,11245,2.3,40,101.493115
772,67,11611,2.3,40,78.94874782608696
772,42,8100,2.3,40,75.65921666666667
553,62,9113,2.3,40,54.19630416666667
227,72,9093,2.3,40,24.269395454545457
242,78,13124,2.0,40,16.741417647058825
880,64,26235,2.3,40,89.99339130434782
622,64,15228,2.3,40,58.520248
797,78,8579,3.8,40,104.14576111111111
376,60,26829,2.3,40,52.02291764705882
728,70,14571,3.8,40,95.12937777777778
809,69,25912,3.8,40,100.14994210526316
693,78,12566,3.8,40,85.78975263157896
397,73,14233,5.0,40,54.928452941176474
809,77,6573,2.3,40,100.14994210526316
776,46,17663,2.3,40,96.06471578947368
716,66,27104,4.3,40,99.06491764705883
713,52,14555,5.0,40,129.00363846153846
221,68,20509,4.3,40,32.48838125
311,62,14202,5.0,40,52.25022142857143
256,47,18003,4.3,40,35.41985882352941
265,60,22640,5.0,40,41.55376666666667
297,52,22511,6.2,40,36.76703684210527
343,65,16886,4.3,40,50.42314375
634,49,24168,4.3,40,87.71949411764706
836,68,27465,5.0,40,140.45397142857144
878,66,6049,4.3,40,129.0714875
285,43,10183,6.2,40,35.2815
787,70,7301,4.3,40,108.88839411764705
543,56,21413,5.0,40,91.22787857142858
493,47,17297,4.3,40,68.2109
770,76,16352,5.0,40,129.3655
849,59,14362,6.2,40,105.10173157894738
810,49,8198,6.2,40,100.27373684210527
442,73,15937,5.0,40,74.25915714285713
760,78,18930,5.7,40,137.50738461538464
231,50,22748,6.2,40,30.18528333333333
590,51,14733,5.7,40,115.64491666666667
476,49,25877,6.2,40,62.199977777777775
731,52,29889,5.7,40,143.28209166666667
353,73,7695,6.2,40,48.840664705882354
582,69,11645,4.3,40,85.5576375
267,54,27264,5.0,40,41.867380000000004
413,47,13149,6.2,40,51.12722631578948
854,77,20032,4.3,40,133.91289333333333
575,75,27243,5.0,40,112.70479166666668
412,79,18147,6.2,40,57.00383529411764
278,61,15658,4.3,40,38.46375294117647
827,44,15433,4.3,40,114.42274705882353
803,71,29887,5.0,40,125.91575333333334
580,59,22379,4.3,40,75.7898888888889
879,62,11865,5.0,40,129.21849375
257,79,18610,4.3,40,35.558217647058825
225,41,28880,5.0,40,33.07640625
646,58,15715,4.3,40,101.29710666666668
265,65,7631,5.0,40,51.94220833333334
453,75,5263,4.3,40,66.59383125000001
243,53,12684,5.0,40,40.82573571428571
296,46,18830,5.7,40,53.5555076923077
753,55,29596,6.2,40,98.39618333333334
426,49,15716,4.3,40,66.79964
878,61,10043,5.7,40,172.09531666666666
635,65,10116,6.2,40,82.9768611111111
800,44,21303,4.3,40,125.44533333333332
578,51,24517,4.3,40,97.10812857142857
377,63,29781,6.2,40,52.161276470588234
626,63,6636,4.3,40,98.16097333333333
506,54,13822,5.0,40,85.01161428571427
703,63,12811,4.3,40,110.23508666666666
467,63,20223,4.3,40,73.22871333333333
785,65,15581,5.7,40,167.85440909090912
207,73,25919,5.7,40,44.26224545454546
707,57,22482,5.0,40,127.91805384615385
675,76,21673,6.2,40,93.39220588235294
496,45,7604,5.7,40,97.22013333333334
363,64,5207,6.2,40,53.363268749999996
684,56,13463,5.0,40,114.91688571428571
796,55,8678,4.3,40,124.81810666666667
271,68,29990,5.7,40,53.11825833333333
766,40,8468,4.3,40,112.60678750000001
758,59,17671,5.0,40,137.1455230769231
437,65,14476,6.2,40,60.46280588235294
303,60,9986,4.3,40,54.82202307692308
409,66,14854,4.3,40,64.13392666666667
753,75,20526,4.3,40,118.07542000000001
667,74,14233,5.0,40,130.73755833333334
653,55,25474,5.0,40,109.70866428571428
467,68,11803,6.2,40,64.61357058823529
585,46,23678,6.2,40,80.93991176470588
586,46,16905,5.7,40,114.86088333333333
458,73,7461,6.2,40,67.3288625
482,44,12945,5.7,40,94.47601666666668
825,47,10673,6.2,40,121.28015625
239,47,15954,5.7,40,51.10471818181818
685,68,19004,5.7,40,134.26570833333332
419,49,15420,6.2,40,57.97234705882354
328,40,24751,5.7,40,70.13534545454546
719,77,18967,6.2,40,112.74399333333332
812,67,22327,2.8,40,146.91578461538464
887,46,9156,2.8,40,149.0223357142857
818,56,17251,2.5,40,113.17751764705883
812,63,18520,2.8,40,146.91578461538464
459,74,21549,2.5,40,53.980695000000004
565,48,6905,2.8,40,73.82980555555555
743,42,24440,2.8,40,91.97948947368423
848,43,14515,2.5,40,94.9800380952381
723,71,21734,2.8,40,89.50359473684212
215,52,20420,2.5,40,25.285075000000003
328,63,8309,2.8,40,40.60467368421053
774,46,10661,2.5,40,82.75115454545454
308,58,5931,2.8,40,40.24704444444445
732,66,8838,2.8,40,90.61774736842106
869,66,19192,2.8,40,107.57762631578947
468,57,14305,2.5,40,52.41822857142857
361,69,15378,2.8,40,47.17267222222222
459,67,13058,2.2,40,39.9857
301,68,6989,2.8,40,37.262215789473686
705,48,14577,1.9,40,72.09697826086956
770,78,24868,2.2,40,64.68275
446,78,20195,2.5,40,49.954123809523814
839,60,29270,2.8,40,103.86378421052632
736,77,6116,2.2,40,64.1165037037037
330,46,29709,2.8,40,40.85226315789474
552,64,14419,2.2,40,46.369971428571425
395,65,11962,2.5,40,42.230886363636365
865,45,10967,2.8,40,113.03147222222222
581,59,20981,4.3,40,80.38647647058824
844,57,16797,2.5,40,99.25862000000001
426,59,29288,4.3,40,55.66636666666666
900,79,25917,2.5,40,105.84450000000001
675,57,13871,4.3,40,99.22921875
676,40,24053,2.5,40,75.71521904761906
464,72,6191,4.3,40,64.19849411764706
571,78,22514,4.3,40,79.00288823529412
685,62,22787,2.5,40,73.23584090909091
633,53,10630,4.3,40,78.36206842105264
845,67,14522,2.5,40,99.37622499999999
410,60,10030,4.3,40,56.72711764705882
771,76,6381,4.3,40,113.34181875
576,46,21753,2.5,40,64.51474285714286
594,51,10092,4.3,40,87.32171249999999
649,76,25178,2.5,40,76.32564500000001
563,78,27698,4.3,40,88.28215333333334
656,67,27084,2.5,40,70.13534545454546
425,46,19557,4.3,40,58.8025
330,56,13567,4.3,40,48.5120625
787,76,19616,2.5,40,97.42645789473686
675,53,24144,2.8,40,88.20375
476,43,6943,2.8,40,65.8588
355,61,22341,2.5,40,41.749775
417,56,20975,2.8,40,57.695629411764706
389,74,26306,2.8,40,57.18543125
616,71,19133,2.5,40,68.99493333333334
874,77,28013,2.8,40,128.4834625
891,70,22917,2.8,40,123.27771176470588
745,64,11885,2.8,40,103.07732352941177
240,49,13601,2.5,40,29.710736842105266
506,41,5053,2.8,40,66.12014444444443
537,66,9796,2.8,40,74.29868823529412
513,51,19045,2.5,40,60.331365000000005
274,55,23780,2.8,40,37.910317647058825
478,55,29235,2.8,40,62.46132222222222
375,42,17841,2.5,40,42.00178571428572
861,64,20516,2.8,40,119.12694705882353
472,57,19416,4.3,40,69.38695000000001
819,78,26305,5.0,40,148.18230000000003
850,79,12253,4.3,40,117.605
488,71,26223,5.0,40,76.52165333333333
471,42,15416,6.2,40,58.307321052631586
265,47,23942,4.3,40,36.66508823529412
682,44,16882,5.0,40,114.58087142857143
447,59,29714,4.3,40,61.84639411764706
355,64,16365,5.0,40,59.642535714285714
246,45,23904,6.2,40,30.4535052631579
653,67,19133,4.3,40,95.99508125
400,62,26021,4.3,40,62.72266666666666
859,63,15433,1.6,40,77.7097653846154
323,49,25211,1.6,40,24.507364516129034
200,49,28013,1.8,40,19.600833333333334
839,72,22721,1.8,40,82.22549583333334
390,48,17281,1.8,40,41.69631818181818
778,57,19008,1.8,40,76.24724166666667
715,42,7294,1.8,40,76.44324999999999
641,72,24061,1.8,40,62.82067083333333
342,49,27965,1.8,40,32.176728000000004
390,66,5072,1.8,40,35.28150000000001
732,74,12236,1.8,40,74.85813913043478
426,57,20089,1.5,40,37.11091111111111
512,46,28703,1.5,40,50.178133333333335
828,46,21346,1.3,40,57.280552941176474
501,61,23525,1.3,40,34.65888529411765
853,49,25914,1.5,40,66.87804333333334
659,66,15237,1.5,40,55.35835357142857
600,43,16694,1.5,40,54.27923076923077
750,51,25936,1.5,40,67.84903846153847
592,42,8501,1.5,40,49.73011428571428
406,42,15468,1.5,40,31.831753333333335
409,64,23461,1.5,40,33.17272068965517
314,65,14840,1.5,40,18.013643902439025
845,79,13526,1.5,40,46.2215
450,46,26139,1.5,40,39.20166666666667
418,73,17464,1.5,40,40.96574166666667
606,49,16063,1.5,40,47.51242
642,42,7615,1.5,40,53.93029285714286
802,67,19744,1.5,40,78.59934166666667
553,50,18064,1.8,40,56.55266521739131
757,71,26740,2.0,40,84.78760476190477
749,47,18589,1.8,40,73.40512083333334
341,59,25556,1.8,40,33.419420833333334
811,44,5932,2.0,40,86.7069590909091
700,80,22019,1.5,40,54.882333333333335
746,52,28067,1.5,40,50.13333142857143
858,50,27157,1.8,40,100.90509
741,73,24613,1.8,40,79.22300454545454
706,42,22574,1.8,40,72.19924347826087
795,54,20544,1.8,40,81.30084782608695
480,72,10508,2.0,40,56.4504
623,49,5011,2.0,40,69.77896666666668
469,42,17194,2.0,40,55.156745
353,80,18118,2.0,40,41.514565000000005
813,53,13060,2.0,40,86.92078636363637
861,72,5448,2.0,40,101.25790500000001
282,72,12661,2.0,40,34.910115789473686
821,75,7496,2.0,40,101.63547894736843
625,62,10885,2.2,40,61.25260416666667
474,40,5426,2.0,40,48.47371304347826
483,66,12099,2.0,40,45.442572
372,71,24553,2.0,40,36.45755
526,60,17918,2.2,40,38.66264375
262,59,17513,2.0,40,28.01137272727273
272,66,21830,2.2,40,22.848971428571428
835,75,16927,2.0,40,85.39145652173913
574,80,7250,2.2,40,45.00351333333333
832,71,28495,2.0,40,102.99722105263159
707,78,18608,2.0,40,83.146735
597,68,7681,2.2,40,58.5084875
319,62,22785,2.0,40,41.68443888888889
636,74,8407,4.2,40,99.72904
875,54,11761,5.3,40,158.31442307692308
664,49,21133,2.1,40,74.3711619047619
485,54,22427,2.5,40,67.1040294117647
464,64,26747,2.8,40,72.75829333333333
519,56,18555,2.5,40,71.8082294117647
872,70,5391,2.5,40,102.55156000000001
575,50,9819,2.5,40,75.13652777777777
288,59,28263,2.5,40,35.65288421052632
853,70,10984,2.5,40,118.02007647058822
402,55,22669,2.1,40,36.36708461538462
533,75,11363,2.5,40,69.64829444444445
421,78,10127,2.8,40,61.88963125
240,50,11589,2.5,40,31.36133333333333
267,59,15626,2.8,40,39.25066875
713,65,17512,2.5,40,88.26564736842107
836,65,20700,2.8,40,131.09037333333333
821,45,9037,2.8,40,113.59259411764705
797,74,11854,2.5,40,85.21016818181819
831,47,24633,2.5,40,102.87342631578947
326,46,6543,2.5,40,36.51355238095238
454,76,22175,2.5,40,53.392669999999995
894,55,18850,2.5,40,105.13887000000001
215,48,26554,2.8,40,29.74714705882353
676,50,27427,2.5,40,79.50098
261,60,17868,2.8,40,36.11165294117647
631,46,11098,4.2,40,98.94500666666667
869,51,12448,4.2,40,127.74843125000001
467,79,12211,2.5,40,61.02392777777778
234,60,26166,4.2,40,34.3994625
775,44,12798,2.5,40,107.22808823529412
693,45,17652,2.5,40,90.55584999999999
761,65,25343,4.2,40,105.29106470588235
668,68,25748,2.5,40,92.42369411764706
860,42,6716,4.2,40,118.98858823529412
524,50,8636,4.2,40,88.03574285714285
503,62,16556,5.9,40,107.55511818181817
475,64,12870,4.2,40,79.80339285714285
883,51,28745,4.2,40,129.80651875
400,40,18682,5.9,40,85.5309090909091
644,43,27055,4.2,40,100.98349333333334
523,40,17365,4.2,40,82.00988666666666
234,45,13380,5.9,40,50.03558181818182
681,73,10726,4.2,40,100.11125625000001
679,66,12557,4.2,40,106.47172666666667
264,55,29166,2.5,40,36.526729411764705
207,50,7718,2.5,40,27.04915
500,53,23789,4.2,40,73.503125
542,77,12887,2.5,40,74.99048235294119
630,49,13003,4.2,40,87.16605882352943
623,52,29102,2.5,40,81.40879444444445
531,73,20523,4.2,40,73.46853529411764
637,72,14094,2.4,40,68.10398636363637
787,72,13532,5.0,40,108.88839411764705
373,78,24265,2.4,40,39.878786363636365
758,52,28094,5.0,40,104.87598823529412
726,56,18353,5.0,40,100.44850588235295
858,48,18185,2.2,40,144.15012857142855
225,52,20173,2.5,40,44.101875
804,55,5643,2.5,40,135.07774285714285
605,76,21404,2.5,40,101.64432142857142
431,69,16264,2.5,40,72.41107857142858
732,78,5677,4.9,40,215.21715
749,72,20931,2.0,40,76.59664782608695
704,79,14291,2.0,40,66.235136
868,45,7650,2.0,40,61.86735757575758
378,51,8469,1.5,40,34.19591538461539
331,41,12886,1.5,40,28.835003703703705
654,72,25567,1.5,40,56.97308888888889
547,54,15256,1.5,40,42.88662333333334
739,56,16592,1.5,40,86.910095
605,74,28470,1.5,40,59.292520833333334
275,70,28761,1.5,40,26.951145833333335
778,69,16063,1.1,40,107.64316470588236
691,77,15622,1.1,40,95.60594705882353
393,55,10684,1.1,40,54.37501764705882
361,79,24071,1.1,40,49.94753529411765
546,56,18457,1.3,40,75.54391764705882
560,46,11596,2.2,40,48.7842962962963
783,44,20151,2.3,40,102.31635
286,79,22800,2.2,40,22.423353333333335
461,66,25789,2.3,40,54.215905
413,40,12074,3.0,40,51.12722631578948
864,41,5491,3.0,40,96.77211428571428
772,43,22143,3.0,40,86.4676761904762
461,40,24885,3.0,40,57.06937368421053
482,68,29576,3.0,40,59.66906315789474
847,60,23472,3.0,40,94.86803333333333
666,74,25040,3.8,40,104.43324000000001
579,73,26151,3.8,40,90.79106
561,78,5211,5.0,40,94.25200714285715
648,41,18644,5.0,40,108.86862857142856
640,64,12975,5.0,40,107.52457142857143
292,45,8722,5.0,40,49.05808571428572
820,47,16709,5.0,40,148.36323076923077
623,74,15157,5.0,40,104.66844999999999
341,58,21687,5.0,40,57.290435714285714
490,48,26170,5.0,40,88.65607692307692
631,72,8772,5.0,40,106.01250714285715
888,47,23165,5.0,40,149.19034285714287
852,77,19121,2.3,40,100.19946
900,71,8225,3.8,40,117.605
248,62,13999,2.3,40,29.166040000000002
501,73,28123,3.8,40,65.46678333333334
389,62,28657,5.0,40,53.82158235294118
335,71,16382,2.3,40,34.258847826086956
754,40,25587,2.3,40,77.10797391304348
603,46,6353,5.0,40,83.43037058823529
801,63,13371,3.8,40,104.66844999999999
540,41,14072,2.3,40,74.71376470588235
517,57,27658,3.8,40,67.55753888888889
817,58,23214,5.0,40,113.03915882352942
562,75,9698,2.3,40,69.57264210526317
581,67,25386,2.3,40,71.92474210526316
432,74,24184,5.0,40,59.77101176470588
543,71,11902,5.0,40,75.12884117647059
748,52,25647,1.6,40,73.30711666666667
752,45,21606,1.9,40,70.75116799999999
728,68,7237,1.6,40,63.419585185185184
770,49,23962,1.9,40,67.0784074074074
382,79,6778,1.6,40,33.27785925925926
240,49,22004,1.6,40,17.10618181818182
750,73,21305,1.9,40,55.12734375
596,59,25438,1.9,40,51.92042962962962
693,72,17505,2.0,40,47.94133235294118
858,50,28850,1.6,40,77.61930000000001
532,63,26814,1.9,40,46.345081481481486
326,72,11379,2.0,40,19.169615
757,61,9263,2.0,40,52.36881470588235
756,51,16019,1.6,40,74.09115000000001
200,69,7240,1.9,40,18.8168
367,71,19577,1.9,40,31.97113703703704
819,58,13043,1.6,40,71.34703333333333
218,79,6362,1.9,40,16.02368125
531,41,23624,1.9,40,46.25796666666666
783,53,26905,1.6,40,70.83439615384617
655,72,11535,1.9,40,57.0602037037037
308,71,11744,2.0,40,21.30725882352941
467,80,13284,2.3,40,54.921535000000006
644,58,22622,3.8,40,84.15291111111111
439,53,11492,2.3,40,51.628595000000004
500,43,25992,3.8,40,65.33611111111111
801,41,12502,5.0,40,110.82541764705883
302,49,8470,3.8,40,39.46301111111111
449,68,9201,3.8,40,58.67182777777778
652,54,10351,2.3,40,66.67692173913044
719,70,20327,2.3,40,73.52869130434783
352,72,20917,2.3,40,34.49746666666667
373,68,18488,2.3,40,39.878786363636365
542,50,10413,2.0,40,37.49524117647059
869,79,12432,2.3,40,81.75899600000001
630,48,27355,2.3,40,64.42708695652175
888,68,18831,2.3,40,116.03693333333332
886,76,28821,2.3,40,109.68213684210527
857,60,25285,2.0,40,91.62498636363637
523,70,16426,2.0,40,55.915831818181815
872,61,8628,2.0,40,85.45963333333333
838,57,23152,1.8,40,85.69825217391305
619,41,18364,1.8,40,63.30216956521739
793,61,10352,2.0,40,74.60861200000001
684,76,7901,2.4,40,76.61125714285714
858,59,20018,2.4,40,96.10008571428573
611,43,22925,1.5,40,53.22715185185185
283,65,18238,1.5,40,24.653492592592592
312,59,7091,1.6,40,33.357054545454545
531,61,15842,1.6,40,56.77114090909091
577,59,14923,1.5,40,41.126112121212124
854,68,18827,1.5,40,59.07921764705882
240,70,19968,1.5,40,18.8168
304,62,29126,1.6,40,29.793266666666668
401,77,13283,1.6,40,39.29967083333334
649,55,9854,2.6,40,95.40705625000001
465,58,10049,2.6,40,72.9151
409,50,10557,2.6,40,56.58875882352942
762,51,9432,2.6,40,105.42942352941176
317,75,17006,2.0,40,33.89162272727273
576,52,12987,2.6,40,71.30576842105263
750,41,10020,2.6,40,92.84605263157896
739,50,24398,2.6,40,96.56677222222223
283,40,27632,2.6,40,36.98023888888889
653,80,23400,2.6,40,80.83796315789475
866,49,5977,2.6,40,107.20624210526317
828,42,25594,2.0,40,88.52449090909091
713,47,12034,2.0,40,76.22942272727273
804,55,6258,2.0,40,78.79535
877,75,17047,1.8,40,89.6865956521739
586,79,22681,1.8,40,59.92741739130435
549,78,15170,2.0,40,51.65211600000001
495,59,12397,2.6,40,61.27839473684211
457,47,11872,2.6,40,56.57419473684211
280,49,25513,2.0,40,31.361333333333338
467,76,6732,2.0,40,49.92866818181818
618,71,20860,2.3,40,58.143912
434,66,7942,2.0,40,46.40051818181818
510,70,21832,2.0,40,54.52595454545454
556,42,14429,2.3,40,46.70598571428572
412,78,9500,2.6,40,48.45326
773,45,29908,2.6,40,90.908665
248,56,27517,2.3,40,25.36177391304348
326,49,20068,2.3,40,29.491715384615386
422,60,20226,2.6,40,52.24137894736842
478,68,5165,2.6,40,62.46132222222222
607,68,17872,1.8,40,71.386235
704,59,26216,2.0,40,78.85135238095239
493,54,17219,1.8,40,52.708422727272726
476,41,24158,2.0,40,50.89089090909091
637,72,14638,1.8,40,71.34703333333334
306,51,10020,2.0,40,34.27345714285715
857,52,29132,3.0,40,118.57351176470588
619,78,26128,3.0,40,90.99686874999999
810,78,21830,3.0,40,112.07064705882352
628,77,5096,3.0,40,86.8893411764706
574,60,7426,3.0,40,79.41796470588235
